canonical_id,name,entity_types,city,region,latitude,longitude,n_members,n_sources,sources,member_ids
ASR_000001,AL Faridah Furnished Units,hotel,Khamis Mushait,Asir,18.3300133437283,42.7673970912933,1,1,booking_kaggle,hotels_00732
ASR_000002,Abha Airport Hotel,hotel,Abha,Asir,18.2334051502736,42.6483088731766,1,1,booking_kaggle,hotels_00428
ASR_000003,Abha Palace Hotel,hotel,Abha,Asir,18.2101898282673,42.4830043315887,1,1,booking_kaggle,hotels_00040
ASR_000004,Abha Sky (Families Only),hotel,Abha,Asir,18.2874216712425,42.59332499469,1,1,booking_kaggle,hotels_00293
ASR_000005,Al Afaq Alraqi Furnished Apartments (Families only),hotel,Abha,Asir,18.211179,42.507601,1,1,booking_kaggle,hotels_00804
ASR_000006,Al Arjowan Hotel Units,hotel,Abha,Asir,18.2311261532756,42.5755151914711,1,1,booking_kaggle,hotels_00706
ASR_000007,Al Joud Palace Residential Units,hotel,Abha,Asir,18.2864006439422,42.5931739010467,1,1,booking_kaggle,hotels_00799
ASR_000008,Al Narjis Suites - Abha,hotel,Abha,Asir,18.2192003725096,42.4899834394455,1,1,booking_kaggle,hotels_00997
ASR_000009,Al Qasr Almomayaz Aparthotel,hotel,Abha,Asir,18.2187977689815,42.5476825330406,1,1,booking_kaggle,hotels_00982
ASR_000010,Al Raha Rotana Hotel Apartments,hotel,Khamis Mushait,Asir,18.328530142797,42.7603803723832,1,1,booking_kaggle,hotels_01004
ASR_000011,Al Reef Homes Hotel,hotel,Abha,Asir,18.1875489964749,42.6027227908821,1,1,booking_kaggle,hotels_00090
ASR_000012,Al Reef Homes Hotel Apartments Alnuzhah,hotel,Abha,Asir,18.2095923128342,42.5113082442887,1,1,booking_kaggle,hotels_00341
ASR_000013,Bayat Hotel By Cristal,hotel,Khamis Mushait,Asir,18.2877222000366,42.7259266376495,1,1,booking_kaggle,hotels_00044
ASR_000014,Beautat Hotel,hotel,Abha,Asir,18.2453606382164,42.4967694282532,1,1,booking_kaggle,hotels_00991
ASR_000015,Blue inn Boutique,hotel,Abha,Asir,18.2143123716702,42.5011925222511,1,1,booking_kaggle,hotels_00018
ASR_000016,Burj Al Alailah Furnished Units (Families only),hotel,Muhayil,Asir,18.541119,42.047492,1,1,booking_kaggle,hotels_00941
ASR_000017,Copper Crown Furnished Apartments,hotel,Khamis Mushait,Asir,18.2427413609442,42.8014022886982,1,1,booking_kaggle,hotels_00001
ASR_000018,Golden Abha,hotel,Abha,Asir,18.2086076891802,42.5106917770767,1,1,booking_kaggle,hotels_00650
ASR_000019,Kanaf Abaha Aparthotel,hotel,Abha,Asir,18.2237744168993,42.5863524041824,1,1,booking_kaggle,hotels_00842
ASR_000020,Khuzama Abha Furnished Apartments,hotel,Abha,Asir,18.224238,42.558086,1,1,booking_kaggle,hotels_01012
ASR_000021,La Casa Hotel Apartment,hotel,Khamis Mushait,Asir,18.2349661451775,42.7756279706955,1,1,booking_kaggle,hotels_00964
ASR_000022,La Fontaine Ronas Suites,hotel,Abha,Asir,18.2238538619007,42.4729136936367,1,1,booking_kaggle,hotels_00696
ASR_000023,Mawasim Aghadeer Hotel,hotel,Abha,Asir,18.2163150302146,42.503452067398,1,1,booking_kaggle,hotels_00679
ASR_000024,Melaf Suites,hotel,Abha,Asir,18.2356641620291,42.5896167755127,1,1,booking_kaggle,hotels_00837
ASR_000025,Mercure Hotel Khamis Mushayt,hotel,Khamis Mushait,Asir,18.3053920954649,42.7162478864193,1,1,booking_kaggle,hotels_00230
ASR_000026,Milá Hotel 2,hotel,Khamis Mushait,Asir,18.29409406164,42.765115080322,1,1,booking_kaggle,hotels_00730
ASR_000027,Muvi Cinemas | موڤي سينما,entertainment,Khamis Mushait,Asir,,,1,1,entertainment_kaggle,entertainment_00105
ASR_000028,Muvi Cinemas | موڤي سينما,entertainment,Khamis Mushait,Asir,,,1,1,entertainment_kaggle,entertainment_00130
ASR_000029,OYO 315 Ramz Abha Hotel,hotel,Abha,Asir,18.2288329493074,42.509127881691,1,1,booking_kaggle,hotels_00613
ASR_000030,OYO 324 Green House Hotel Abha,hotel,Abha,Asir,18.2057849019547,42.5146785546226,1,1,booking_kaggle,hotels_00492
ASR_000031,OYO 369 Arwa Alqosor,hotel,Abha,Asir,18.2306390851494,42.5083176141472,1,1,booking_kaggle,hotels_00266
ASR_000032,OYO 410 Diamy Apartments,hotel,Khamis Mushait,Asir,18.2974900553885,42.7547349365234,1,1,booking_kaggle,hotels_00701
ASR_000033,OYO 412 Qasr Aseer,hotel,Khamis Mushait,Asir,18.3090956583059,42.7578274579964,1,1,booking_kaggle,hotels_00292
ASR_000034,OYO 467 Al Dahya Hotel,hotel,Abha,Asir,18.216583,42.502773,1,1,booking_kaggle,hotels_00587
ASR_000035,Qasr Al Dabab Furnished Units- Families only,hotel,Abha,Asir,18.2068829165716,42.5124621147804,1,1,booking_kaggle,hotels_00772
ASR_000036,Qasr Dalin Furnished Apartments,hotel,Khamis Mushait,Asir,18.3152137499268,42.7532692449188,1,1,booking_kaggle,hotels_00795
ASR_000037,Quite Night Hotel Apartments,hotel,Khamis Mushait,Asir,18.3241885253675,42.7146345376968,1,1,booking_kaggle,hotels_01016
ASR_000038,Rayanat Abha Aparthotel,hotel,Abha,Asir,18.2354082971444,42.499369494617,1,1,booking_kaggle,hotels_00757
ASR_000039,Rose Palace for Families Only,hotel,Abha,Asir,18.2348707726757,42.5911500770599,1,1,booking_kaggle,hotels_00895
ASR_000040,Saad Palace 3,hotel,Abha,Asir,18.2074752060001,42.5013757869601,1,1,booking_kaggle,hotels_00830
ASR_000041,Shafa Abha Hotel,hotel,Abha,Asir,18.1949281305258,42.5206997036744,1,1,booking_kaggle,hotels_00525
ASR_000042,Shatha Abha Furnished Units,hotel,Abha,Asir,18.2221363825543,42.5856067500763,1,1,booking_kaggle,hotels_01024
ASR_000043,Talal Maddah Theater,entertainment,Abha,Asir,,,1,1,entertainment_kaggle,entertainment_00162
ASR_000044,Talal Maddah Theater,entertainment,Abha,Asir,,,1,1,entertainment_kaggle,entertainment_00169
ASR_000045,Tanuma Aram Hospitality - Hotel Apartments تنومة آرام للضيافة - شقق فندقية,hotel,Tanomah,Asir,18.9543080942671,42.1644975916004,1,1,booking_kaggle,hotels_00387
ASR_000046,Tathleeth Palace,hotel,Tathleeth,Asir,19.541806499482,43.5219338536263,1,1,booking_kaggle,hotels_00511
ASR_000047,That Msa Resort,hotel,Khamis Mushait,Asir,18.2835811546163,42.6668134331703,1,1,booking_kaggle,hotels_00484
ASR_000048,Theater Lasan,entertainment,Abha,Asir,,,1,1,entertainment_kaggle,entertainment_00126
ASR_000049,Theater Lasan,entertainment,Abha,Asir,,,1,1,entertainment_kaggle,entertainment_00134
ASR_000050,University Theater,entertainment,Abha,Asir,,,1,1,entertainment_kaggle,entertainment_00127
ASR_000051,University Theater,entertainment,Abha,Asir,,,1,1,entertainment_kaggle,entertainment_00135
ASR_000052,WARD Hotel Suites,hotel,Ahad Rafidah,Asir,18.1849855217231,42.8122276341419,1,1,booking_kaggle,hotels_00336
ASR_000053,أبهى رفاف,hotel,Abha,Asir,18.2237938618985,42.5217915030327,1,1,booking_kaggle,hotels_00810
ASR_000054,أجنحة ساوث الفندقية,hotel,Khamis Mushait,Asir,18.2843044524197,42.7284479385453,1,1,booking_kaggle,hotels_00475
ASR_000055,ابراج الحسام للشقق الفندقية,hotel,Ahad Rafidah,Asir,18.1891995196303,42.8167992346363,1,1,booking_kaggle,hotels_00621
ASR_000056,اجنحة بيات,hotel,Abha,Asir,18.230353,42.596787,1,1,booking_kaggle,hotels_00765
ASR_000057,التوفيق ابها للشقق المفروشة,hotel,Abha,Asir,18.207687449104,42.5196572278251,1,1,booking_kaggle,hotels_00662
ASR_000058,الدانة طريق الرياض,hotel,Abha,Asir,18.226594,42.509557,1,1,booking_kaggle,hotels_00836
ASR_000059,الشهد للوحدات السكنية المفروشة,hotel,Khamis Mushait,Asir,18.290731213572,42.73094663824,1,1,booking_kaggle,hotels_00889
ASR_000060,الفيصل للاجنحة الفندقية,hotel,Abha,Asir,18.2408239435766,42.4993216653595,1,1,booking_kaggle,hotels_00935
ASR_000061,القصر المميز للوحدات السكنية,hotel,Muhayil,Asir,18.545108,42.037757,1,1,booking_kaggle,hotels_00910
ASR_000062,اللمسة الذهبية للوحدات السكنية,hotel,Khamis Mushait,Asir,18.32068,42.733625,1,1,booking_kaggle,hotels_00419
ASR_000063,بسمة بلازا شقق فندقية,hotel,Abha,Asir,18.2266108542023,42.5050712148972,1,1,booking_kaggle,hotels_00604
ASR_000064,بيت الصداقة للوحدات السكنية,hotel,Abha,Asir,18.235473408772,42.499635699807,1,1,booking_kaggle,hotels_00936
ASR_000065,دار التلال لللأجنحة الفندقية,hotel,Abha,Asir,18.2015650829954,42.5023283045768,1,1,booking_kaggle,hotels_00167
ASR_000066,سحب ابها للوحدات السكنية الفندقية2,hotel,Khamis Mushait,Asir,18.2957121091893,42.757659150961,1,1,booking_kaggle,hotels_00892
ASR_000067,شقق عزاب الكثري,hotel,Muhayil,Asir,18.5119891151048,42.0334816827202,1,1,booking_kaggle,hotels_00309
ASR_000068,فندق جولدن دريم,hotel,Khamis Mushait,Asir,18.2545568441776,42.7867331235009,1,1,booking_kaggle,hotels_00194
ASR_000069,قصر الجادل,hotel,Ahad Rafidah,Asir,18.165476,42.790639,1,1,booking_kaggle,hotels_00137
ASR_000070,كود العربية للأجنحة الفندقية,hotel,Khamis Mushait,Asir,18.3337824272457,42.7636106684804,1,1,booking_kaggle,hotels_00425
ASR_000071,ميلا للوحدات السكنية المفروشة 1,hotel,Khamis Mushait,Asir,18.3026719444163,42.7375742817841,1,1,booking_kaggle,hotels_00731
ASR_000072,نزل سحب أبها للعزاب,hotel,Khamis Mushait,Asir,18.2957647493835,42.7576336984253,1,1,booking_kaggle,hotels_00756
BAH_000001,Al Eairy Apartments - Al Baha 2,hotel,Al Bahah,Al Bahah,20.0409316359456,41.4486050605774,1,1,booking_kaggle,hotels_00559
BAH_000002,Al Eairy Furnished Apartments - Al Bahah 3,hotel,Al Bahah,Al Bahah,20.0155048516249,41.4544120440186,1,1,booking_kaggle,hotels_00565
BAH_000003,Al Eairy Furnished Apartments - Al Bahah 4,hotel,Al Bahah,Al Bahah,20.0122713825917,41.465470790863,1,1,booking_kaggle,hotels_00572
BAH_000004,AlBaha Palace Furnished Apartment,hotel,Al Bahah,Al Bahah,20.0181546234611,41.4726524762573,1,1,booking_kaggle,hotels_00112
BAH_000005,Capital O 309 Al-faleh Hotel,hotel,Al Bahah,Al Bahah,20.038857830136,41.4483341574669,1,1,booking_kaggle,hotels_00364
BAH_000006,National Park Hotel,hotel,Baljurashi,Al Bahah,19.8426137254341,41.5901666879654,1,1,booking_kaggle,hotels_00233
BAH_000007,Patto Suites,hotel,Al Bahah,Al Bahah,19.9429542306271,41.5483291230316,1,1,booking_kaggle,hotels_01017
BAH_000008,Saf Hotel,hotel,Baljurashi,Al Bahah,19.8935910513786,41.565996799618,1,1,booking_kaggle,hotels_00440
BAH_000009,ميرا هاوس للشقق الفندقية,hotel,Baljurashi,Al Bahah,19.8672331714843,41.5630712272832,1,1,booking_kaggle,hotels_00329
EAS_000001,ALthuqbah 2 Males only,hotel,Dhahran,Eastern Province,26.2686270050484,50.1875161422504,1,1,booking_kaggle,hotels_00553
EAS_000002,AMC Cinemas Ajdan Walk,entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00072
EAS_000003,AMC Cinemas Ajdan Walk,entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00082
EAS_000004,AMC cinemas,entertainment,Hafar Al Batin,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00051
EAS_000005,AMC cinemas,entertainment,Hafar Al Batin,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00060
EAS_000006,Adamah,hotel,Dammam,Eastern Province,26.4343599827324,50.0978896204072,1,1,booking_kaggle,hotels_00562
EAS_000007,Ahaji Escape Rooms أحاجي,entertainment,Dammam,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00370
EAS_000008,Ahla Amassi Furnished Units,hotel,Dammam,Eastern Province,26.4564157650552,50.0964760780334,1,1,booking_kaggle,hotels_00926
EAS_000009,Ajwa 3,hotel,Al Khobar,Eastern Province,26.2939668443776,50.1776597981338,1,1,booking_kaggle,hotels_00643
EAS_000010,Al Comedy Club,entertainment,Dammam,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00125
EAS_000011,Al Comedy Club,entertainment,Dammam,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00133
EAS_000012,Al Eairy Apartment- Dammam 3,hotel,Dammam,Eastern Province,26.4489570217645,50.0961113180214,1,1,booking_kaggle,hotels_00704
EAS_000013,Al Eairy Apartments - Al Ahsa 1,hotel,Al Ahsa,Eastern Province,25.4162727902894,49.5757546790596,1,1,booking_kaggle,hotels_00644
EAS_000014,Al Eairy Apartments - Al Ahsa 2,hotel,Al Ahsa,Eastern Province,25.4207400412669,49.5619225254334,1,1,booking_kaggle,hotels_00811
EAS_000015,Al Eairy Apartments - Al Ahsa 4,hotel,Al Ahsa,Eastern Province,25.4164254587118,49.5627593994141,1,1,booking_kaggle,hotels_00783
EAS_000016,Al Eairy Apartments - Al Ahsa 5,hotel,Al Ahsa,Eastern Province,25.3487819351998,49.6093386411667,1,1,booking_kaggle,hotels_00773
EAS_000017,Al Eairy Apartments - Al Nairyah 1,hotel,Al Nairyah,Eastern Province,27.4741136267348,48.4718406200409,1,1,booking_kaggle,hotels_00660
EAS_000018,Al Eairy Apartments - Al Nairyah 3,hotel,Al Nairyah,Eastern Province,27.475436736311,48.4932446479797,1,1,booking_kaggle,hotels_00716
EAS_000019,Al Eairy Apartments - Al-Damam 2,hotel,Dammam,Eastern Province,26.4350311911851,50.0464893202377,1,1,booking_kaggle,hotels_00693
EAS_000020,Al Eairy Apartments - Al-Nairyah 2,hotel,Al Nairyah,Eastern Province,27.4716672599906,48.4702527523041,1,1,booking_kaggle,hotels_00666
EAS_000021,Al Eairy Apartments - Al-Nairyah 4,hotel,Al Nairyah,Eastern Province,27.4787777552412,48.4758907556534,1,1,booking_kaggle,hotels_00675
EAS_000022,Al Eairy Apartments -Aldamam 7,hotel,Dammam,Eastern Province,26.4418220791015,50.064195661766,1,1,booking_kaggle,hotels_00718
EAS_000023,Al Eairy Apartments- Dammam 8,hotel,Dammam,Eastern Province,26.4351574047393,50.0665184547729,1,1,booking_kaggle,hotels_00824
EAS_000024,Al Eairy Furnished units Dammam 4,hotel,Dammam,Eastern Province,26.4276360631122,50.0688949227333,1,1,booking_kaggle,hotels_00709
EAS_000025,Al Farhan Hotel Suites (Al Jubail),hotel,Jubail,Eastern Province,26.9878557738061,49.6633368730545,1,1,booking_kaggle,hotels_00870
EAS_000026,Al Gosaibi Hotel,hotel,Al Khobar,Eastern Province,26.3069709,50.2207306,1,1,booking_kaggle,hotels_00008
EAS_000027,Al Joory Suites Hotel,hotel,Al Khafji,Eastern Province,28.4534526100705,48.4889793489128,1,1,booking_kaggle,hotels_00337
EAS_000028,Al Khozama Hotel Suites,hotel,Al Khobar,Eastern Province,26.2081907989994,50.1917405753711,1,1,booking_kaggle,hotels_00749
EAS_000029,Al Liylak Furnished Units,hotel,Dammam,Eastern Province,26.4126418099794,50.0748386702637,1,1,booking_kaggle,hotels_00915
EAS_000030,Al Muhaidab Residence Al Ahsa,hotel,Al Ahsa,Eastern Province,25.3620676203119,49.5541567588225,1,1,booking_kaggle,hotels_00125
EAS_000031,Al Nakhlah Furnished Units,hotel,Al Ahsa,Eastern Province,25.3916858723458,49.5794668793678,1,1,booking_kaggle,hotels_01000
EAS_000032,Al Nimran Hotel,hotel,Al Khobar,Eastern Province,26.3018912638849,50.2116769552231,1,1,booking_kaggle,hotels_00524
EAS_000033,Al Qimah Apartments,hotel,Dammam,Eastern Province,26.440642,50.082908,1,1,booking_kaggle,hotels_00608
EAS_000034,Al Rashid Residence,hotel,Al Khobar,Eastern Province,26.2933380348301,50.1803272658844,1,1,booking_kaggle,hotels_00133
EAS_000035,Al Shaiki Hotel,hotel,Jubail,Eastern Province,27.0116361862271,49.660116299965,1,1,booking_kaggle,hotels_00358
EAS_000036,Al Sharkia Star Hotel Apartments,hotel,Dammam,Eastern Province,26.4251772810243,50.0349442809602,1,1,booking_kaggle,hotels_00752
EAS_000037,AlMuhaidb Residence Alkhafji,hotel,Al Khafji,Eastern Province,28.463318044318,48.4854163528144,1,1,booking_kaggle,hotels_00360
EAS_000038,Aliqbal Hotel,hotel,Al Khobar,Eastern Province,26.2830603822946,50.2109017968178,1,1,booking_kaggle,hotels_00513
EAS_000039,Alreem Village Hotel,hotel,Jubail,Eastern Province,26.9946494955012,49.6351307630539,1,1,booking_kaggle,hotels_00035
EAS_000040,Althuqbah,hotel,Al Khobar,Eastern Province,26.2728385614481,50.1940441131592,1,1,booking_kaggle,hotels_00563
EAS_000041,Amasi for Hotel Suite1,hotel,Jubail,Eastern Province,26.9909318210543,49.6555906534195,1,1,booking_kaggle,hotels_00948
EAS_000042,Amwaj Al Corniche Hotel Suites,hotel,Al Khobar,Eastern Province,26.2942030702062,50.219829847252,1,1,booking_kaggle,hotels_00607
EAS_000043,Ascott Corniche Al Khobar,hotel,Al Khobar,Eastern Province,26.311655011205,50.22323950423,1,1,booking_kaggle,hotels_00207
EAS_000044,Aswar Boutique Hotel,hotel,Al Khobar,Eastern Province,26.3061015102682,50.1750889420509,1,1,booking_kaggle,hotels_00161
EAS_000045,Belle Vue Inn Hotel & Suites,hotel,Dammam,Eastern Province,26.4367041200213,50.0897839665413,1,1,booking_kaggle,hotels_00906
EAS_000046,Best Western Premier Al Ahsa Grand Hotel,hotel,Al Ahsa,Eastern Province,25.3460791878717,49.5899771153927,1,1,booking_kaggle,hotels_00010
EAS_000047,Blue Sands Al Bilsan Furnished Units,hotel,Dammam,Eastern Province,26.4194060900414,50.0224097630462,1,1,booking_kaggle,hotels_00684
EAS_000048,Blue Sands Palace,hotel,Al Khobar,Eastern Province,26.2949227417106,50.1777711510658,1,1,booking_kaggle,hotels_00672
EAS_000049,Blue Sands Plaza,hotel,Al Khobar,Eastern Province,26.2940113684695,50.1799866557121,1,1,booking_kaggle,hotels_00715
EAS_000050,Braira Al Azizya Hotel & Resort,hotel,Al Khobar,Eastern Province,26.150970063378,50.1629066839814,1,1,booking_kaggle,hotels_00243
EAS_000051,Bronze Palace,hotel,Al Khobar,Eastern Province,26.2887111542785,50.1909890770912,1,1,booking_kaggle,hotels_00825
EAS_000052,Bule Palace Tower,hotel,Al Jubayl,Eastern Province,26.989527,49.630767,1,1,booking_kaggle,hotels_00896
EAS_000053,Capital O 338 Asian Hotel,hotel,Jubail,Eastern Province,27.0005225129744,49.6264131420685,1,1,booking_kaggle,hotels_00353
EAS_000054,Carlton Al Moaibed Hotel,hotel,Al Khobar,Eastern Province,26.3665092631766,50.1857614517212,1,1,booking_kaggle,hotels_00015
EAS_000055,Centro Corniche Al Khobar by Rotana,hotel,Al Khobar,Eastern Province,26.291804,50.220506,1,1,booking_kaggle,hotels_00166
EAS_000056,Cinépolis Cinemas - Lulu Mall,entertainment,Dammam,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00019
EAS_000057,Coral Jubail Hotel,hotel,Jubail,Eastern Province,27.0226744861859,49.6417450904846,1,1,booking_kaggle,hotels_00165
EAS_000058,Corniche Island,entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00249
EAS_000059,Corniche Island,entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00258
EAS_000060,Crown Tower Hotel,hotel,Jubail,Eastern Province,26.9810771785942,49.6648576855659,1,1,booking_kaggle,hotels_00148
EAS_000061,"Crowne Plaza al Khobar, an IHG Hotel",entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00158
EAS_000062,"Crowne Plaza al Khobar, an IHG Hotel",entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00165
EAS_000063,Dammam Palace Hotel,hotel,Dammam,Eastern Province,26.4288274046326,50.1036603748799,1,1,booking_kaggle,hotels_00122
EAS_000064,Danah Al-Jubail Suites,hotel,Jubail,Eastern Province,27.1635622116324,49.5781985662231,1,1,booking_kaggle,hotels_00228
EAS_000065,Danar Hotel Apartments 5,hotel,Al Khobar,Eastern Province,26.2953232687469,50.1763076707721,1,1,booking_kaggle,hotels_00618
EAS_000066,Danar Hotel Units 4,hotel,Al Khobar,Eastern Province,26.2972711780703,50.1716179959476,1,1,booking_kaggle,hotels_00753
EAS_000067,Danat Apartments,hotel,Al Khobar,Eastern Province,26.2914863507046,50.1859399246314,1,1,booking_kaggle,hotels_00645
EAS_000068,Dhahran Movie Theatre,entertainment,Dhahran,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00009
EAS_000069,Diafah ApartHotel,hotel,Al Khobar,Eastern Province,26.2090042496316,50.1924026839447,1,1,booking_kaggle,hotels_00655
EAS_000070,Dorrat Al Jubail 3,hotel,Jubail,Eastern Province,26.9950067968591,49.6514493227005,1,1,booking_kaggle,hotels_00745
EAS_000071,DoubleTree by Hilton Dhahran,hotel,Al Khobar,Eastern Province,26.3041394727295,50.1746302843094,1,1,booking_kaggle,hotels_00171
EAS_000072,Durrat Manzli ApartHotel,hotel,Al Khobar,Eastern Province,26.1797336471911,50.1851109747772,1,1,booking_kaggle,hotels_00516
EAS_000073,Emerald Hall,entertainment,Dammam,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00160
EAS_000074,Emerald Hall,entertainment,Dammam,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00167
EAS_000075,Empire Cinemas Khobar,entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00008
EAS_000076,Empire Cinemas Khobar,entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00037
EAS_000077,Escape the Room,entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00228
EAS_000078,Escape the Room,entertainment,Al Khobar,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00238
EAS_000079,Flower,hotel,Dammam,Eastern Province,26.449741,50.088557,1,1,booking_kaggle,hotels_00560
EAS_000080,Garden Plaza Hotel,hotel,Al Ahsa,Eastern Province,25.3884944533759,49.5810305972672,1,1,booking_kaggle,hotels_00212
EAS_000081,Ghosn Al Banafsej Hotel Apartments,hotel,Dammam,Eastern Province,26.4269311001846,50.037507712841,1,1,booking_kaggle,hotels_00840
EAS_000082,Golden Garden Al Corniche,hotel,Dammam,Eastern Province,26.4720401295457,50.0863491297423,1,1,booking_kaggle,hotels_00321
EAS_000083,Golden Tower Hotel,hotel,Jubail,Eastern Province,26.9898687325459,49.65674415477,1,1,booking_kaggle,hotels_01021
EAS_000084,Golden Tulip Al Khobar,hotel,Al Khobar,Eastern Province,26.267143080777,50.2158451080322,1,1,booking_kaggle,hotels_00427
EAS_000085,Golden Tulip Dammam Corniche Hotel,hotel,Dammam,Eastern Province,26.4577408806723,50.0964151474909,1,1,booking_kaggle,hotels_00101
EAS_000086,Goldish Hotel,hotel,Al Khobar,Eastern Province,26.3708144269275,50.1726440978698,1,1,booking_kaggle,hotels_00210
EAS_000087,Grand Mayral Hotel,hotel,Al Khobar,Eastern Province,26.291087230768,50.1826500892639,1,1,booking_kaggle,hotels_00142
EAS_000088,Grand Plaza Hotel Suites,hotel,Al Khobar,Eastern Province,26.2936389417886,50.1747556775808,1,1,booking_kaggle,hotels_00677
EAS_000089,Gulf Terrace Hotel,hotel,Al Khobar,Eastern Province,26.3045626601059,50.2234840393066,1,1,booking_kaggle,hotels_00179
EAS_000090,Hala Al Khobar furnished hotel Units for Families Only,hotel,Al Khobar,Eastern Province,26.2972448775297,50.1716315746307,1,1,booking_kaggle,hotels_00963
EAS_000091,Hawthorn Suites by Wyndham Al Khobar,hotel,Al Khobar,Eastern Province,26.2874319549593,50.2184468507767,1,1,booking_kaggle,hotels_00438
EAS_000092,Hilton Garden Inn Al Jubail,hotel,Jubail,Eastern Province,27.0104882223,49.6653636527,1,1,booking_kaggle,hotels_00185
EAS_000093,Holiday Furnished Units,hotel,Dammam,Eastern Province,26.4525303787788,50.1058155298233,1,1,booking_kaggle,hotels_00998
EAS_000094,Holiday Plus Hotel Suites,hotel,Al Khobar,Eastern Province,26.2921047356497,50.1834413409233,1,1,booking_kaggle,hotels_00848
EAS_000095,Hona Al Holm Furnished Units,hotel,Dammam,Eastern Province,26.4189892929156,50.0189226865768,1,1,booking_kaggle,hotels_00813
EAS_000096,Howard Johnson Dammam Hotel,hotel,Dammam,Eastern Province,26.4684697136906,50.086315870285,1,1,booking_kaggle,hotels_00367
EAS_000097,Intour Al Khafji Hotel,hotel,Al Khafji,Eastern Province,28.461376930902,48.4861287474632,1,1,booking_kaggle,hotels_00127
EAS_000098,Inwan Residential Units,hotel,Dammam,Eastern Province,26.4389677204656,50.0833493471146,1,1,booking_kaggle,hotels_01015
EAS_000099,Ithra Theatre,entertainment,Dhahran,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00034
EAS_000100,Ithra Theatre,entertainment,Dhahran,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00043
EAS_000101,Janadrya 13,hotel,Al Khobar,Eastern Province,26.289011913967,50.215802192688,1,1,booking_kaggle,hotels_00310
EAS_000102,Jubail Inn,hotel,Jubail,Eastern Province,26.964647968172,49.64883685112,1,1,booking_kaggle,hotels_00382
EAS_000103,Kempinski Al Othman Hotel Al Khobar,hotel,Al Khobar,Eastern Province,26.3671325452871,50.1781771236481,1,1,booking_kaggle,hotels_00039
EAS_000104,Khaleej,hotel,Dammam,Eastern Province,26.4486148429912,50.0961837172508,1,1,booking_kaggle,hotels_00581
EAS_000105,Khobar Fantastic Furnished Apartments,hotel,Al Khobar,Eastern Province,26.2934691037565,50.2173588087024,1,1,booking_kaggle,hotels_00628
EAS_000106,Khobar Palace Hotel,hotel,Al Khobar,Eastern Province,26.2914256986708,50.2007777988911,1,1,booking_kaggle,hotels_00494
EAS_000107,King Abdulaziz Center for World Culture - Ithra,entertainment,Dhahran,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00107
EAS_000108,King Abdulaziz Center for World Culture - Ithra,entertainment,Dhahran,Eastern Province,,,1,1,entertainment_kaggle,entertainment_00116
EAS_000109,Lamssat El saada,hotel,Dammam,Eastern Province,26.3587298234341,50.044162273407,1,1,booking_kaggle,hotels_00871
EAS_000110,Lavona 2 Hotel Apartments,hotel,Dammam,Eastern Province,26.4196890678922,50.0225222110748,1,1,booking_kaggle,hotels_00966
EAS_000111,Lavona Hotel Dammam,hotel,Dammam,Eastern Province,26.4076588429736,50.0602260231972,1,1,booking_kaggle,hotels_00326
EAS_000112,Lavona Tiba Hotel,hotel,Dammam,Eastern Province,26.3697948071432,50.0583832513732,1,1,booking_kaggle,hotels_00371
EAS_000113,Le Meridien Al Khobar,hotel,Al Khobar,Eastern Province,26.3016772609841,50.2236342430115,1,1,booking_kaggle,hotels_00031
EAS_000114,Lina Park,hotel,Al Khobar,Eastern Province,26.2883136033406,50.186708249984,1,1,booking_kaggle,hotels_00821
EAS_000115,Lina Park 2,hotel,Dammam,Eastern Province,26.3913131493591,50.0738751877716,1,1,booking_kaggle,hotels_00816
EAS_000116,Lina Park 5,hotel,Al Khobar,Eastern Province,26.3045806936246,50.1784987899737,1,1,booking_kaggle,hotels_00671
EAS_000117,Loaloat Al Khobar,hotel,Al Khobar,Eastern Province,26.271698593014,50.2155098078347,1,1,booking_kaggle,hotels_00823
